,play_name,act,scene,character,cue_num,cue
106,princessedelide,2,2,cynthie,4,Quoi ? Moron se mêle d’aimer ?
107,princessedelide,2,2,moron,5,Fort bien.
108,princessedelide,2,2,cynthie,6,Et de vouloir être aimé ?
109,princessedelide,2,2,moron,7,"Et pourquoi non ? Est-ce qu’on n’est pas assez bien fait pour cela ? Je pense que ce visage est assez passable, et que pour le bel air, Dieu merci, nous ne le cédons à personne."
110,princessedelide,2,2,cynthie,8,"Sans doute, on aurait tort..."
111,princessedelide,2,3,lycas,1,"Madame, le Prince votre Père vient vous trouver ici, et conduit avec lui les Princes de Pyle, et d’Ithaque, et celui de Messène."
112,princessedelide,2,3,princesse-elide,2,"Ô Ciel ! que prétend-il faire en me les amenant ? Aurait-il résolu ma perte, et voudrait-il bien me forcer au choix de quelqu’un d’eux ?"
113,princessedelide,2,4,princesse-elide,1,"Seigneur, je vous demande la licence de prévenir par deux paroles, la déclaration des pensées que vous pouvez avoir. Il y a deux vérités, Seigneur, aussi constantes l’une que l’autre, et dont je puis vous assurer également : l’Une que vous avez un absolu pouvoir sur moi, et que vous ne sauriez m’ordonner rien où je ne réponde aussitôt par une obéissance aveugle. L’autre que je regarde l’Hyménée ainsi que le trépas, et qu’il m’est impossible de forcer cette aversion naturelle : Me donner un Mari, et me donner la mort c’est une même chose ; mais votre volonté va la première, et mon obéissance m’est bien plus chère que ma vie : Après cela parlez, Seigneur, prononcez librement ce que vous voulez."
114,princessedelide,2,4,iphitas,2,"Ma Fille tu as tort de prendre de telles alarmes, et je me plains de toi, qui peux mettre dans ta pensée que je sois assez mauvais Père pour vouloir faire violence à tes sentiments, et me servir tyranniquement de la puissance que le Ciel me donne sur toi. Je souhaite à la vérité que ton cœur puisse aimer quelqu’un : Tous mes vœux seraient satisfaits si cela pouvait arriver, et je n’ai proposé les Fêtes et les Jeux que je fais célébrer ici ; qu’afin d’y pouvoir attirer tout ce que la Grèce a d’illustre ; et que parmi cette noble jeunesse tu puisses enfin rencontrer où arrêter tes yeux et déterminer tes pensées. Je ne demande dis-je, au Ciel autre bonheur que celui de te voir un Époux. J’ai pour obtenir cette grâce fait encore ce matin un sacrifice à Vénus ; et si je sais bien expliquer le langage des Dieux, elle m’a promis un miracle ; mais quoi qu’il en soit je veux en user avec toi en Père qui chérit sa Fille : Si tu trouves où attacher tes vœux, ton choix sera le mien, et je ne considérerai ni intérêts d’État, ni avantage d’Alliance. Si ton cœur demeure insensible, je n’entreprendrai point de le forcer : Mais au moins sois complaisante aux civilités qu’on te rend, et ne m’oblige point à faire les excuses de ta froideur : Traite ces Princes avec l’estime que tu leur dois, reçois avec reconnaissance les témoignages de leur zèle, et viens voir cette Course où leur adresse va paraître."
115,princessedelide,2,4,theocle,3,"Tout le monde va faire des efforts pour emporter le prix de cette Course ; mais à vous dire vrai j’ai peu d’ardeur pour la victoire, puisque ce n’est pas votre cœur qu’on y doit disputer."
116,princessedelide,2,4,aristomene,4,"Pour moi, Madame, vous êtes le seul prix que je me propose partout : C’est vous que je crois disputer dans ces combats d’adresse, et je n’aspire maintenant à remporter l’honneur de cette Course, que pour obtenir un degré de gloire qui m’approche de votre cœur."
117,princessedelide,2,4,euryale,5,"Pour moi, Madame, je n’y vais point du tout avec cette pensée : Comme j’ai fait toute ma vie profession de ne rien aimer, tous les soins que je prends ne vont point où tendent les autres : Je n’ai aucune prétention sur votre cœur, et le seul honneur de la Course est tout l’avantage où j’aspire."
118,princessedelide,2,4,princesse-elide,6,"D’où sort cette fierté où l’on ne s’attendait point ? Princesses, que dites-vous de ce jeune Prince ? Avez-vous remarqué de quel ton il l’a pris ?"
119,princessedelide,2,4,aglante,7,Il est vrai que cela est un peu fier.
120,princessedelide,2,4,moron,8,Ah ! quelle brave botte il vient là de lui porter !
121,princessedelide,2,4,princesse-elide,9,"Ne trouvez-vous pas qu’il y aurait plaisir d’abaisser son orgueil, et de soumettre un peu ce cœur qui tranche tant du brave ?"
122,princessedelide,2,4,cynthie,10,"Comme vous êtes accoutumée à ne jamais recevoir que des hommages et des adorations de tout le monde, un compliment pareil au sien doit vous surprendre à la vérité."
123,princessedelide,2,4,princesse-elide,11,"Je vous avoue que cela m’a donné de l’émotion, et que je souhaiterais fort de trouver les moyens de châtier cette hauteur. Je n’avais pas beaucoup d’envie de me trouver à cette Course ; mais j’y veux aller exprès, et employer toute chose pour lui donner de l’amour."
124,princessedelide,2,4,cynthie,12,"Prenez garde, Madame, l’entreprise est périlleuse, et lorsqu’on veut donner de l’amour, on court risque d’en recevoir."
125,princessedelide,2,4,princesse-elide,13,"Ah ! n’appréhendez rien, je vous prie, allons, je vous réponds de moi."
126,princessedelide,3,1,moron,1,Philis demeure ici ?
127,princessedelide,3,1,philis,2,Non laisse-moi suivre les autres.
128,princessedelide,3,1,moron,3,"Ah ! cruelle si c’était Tircis qui t’en priât, tu demeurerais bien vite."
129,princessedelide,3,1,philis,4,"Cela se pourrait faire, et je demeure d’accord que je trouve bien mieux mon compte avec l’un qu’avec l’autre ; car il me divertit avec sa voix, et toi tu m’étourdis de ton caquet. Lorsque tu chanteras aussi bien que lui, je te promets de t’écouter."
130,princessedelide,3,1,moron,5,Eh ! demeure un peu !
131,princessedelide,3,1,philis,6,Je ne saurais.
132,princessedelide,3,1,moron,7,De grâce !
133,princessedelide,3,1,philis,8,Point te dis-je.
134,princessedelide,3,1,moron,9,Je ne te laisserai point aller.
135,princessedelide,3,1,philis,10,Ah ! que de façons.
136,princessedelide,3,1,moron,11,Je ne te demande qu’un moment à être avec toi !
137,princessedelide,3,1,philis,12,"Eh bien ! oui, j’y demeurerai, pourvu que tu me promettes une chose !"
138,princessedelide,3,1,moron,13,Et quelle ?
139,princessedelide,3,1,philis,14,De ne me point parler du tout.
140,princessedelide,3,1,moron,15,Eh ! Philis !
141,princessedelide,3,1,philis,16,À moins que de cela je ne demeurerai point avec toi.
142,princessedelide,3,1,moron,17,Veux-tu me...
143,princessedelide,3,1,philis,18,Laisse-moi aller !
144,princessedelide,3,1,moron,19,"Eh bien, oui, demeure : je ne dirai mot."
145,princessedelide,3,1,philis,20,Prends-y bien garde au moins ; car à la moindre parole je prends la fuite.
146,princessedelide,3,1,moron,21,"Soit. Ah ! Philis... Eh... Elle s’enfuit, et je ne saurais l’attraper. Voilà ce que c’est, si je savais chanter j’en ferais bien mieux mes affaires. La plupart des Femmes aujourd’hui se laissent prendre par les oreilles : Elles sont cause que tout le monde se mêle de Musique, et l’on ne réussit auprès d’elles, que par les petites chansons, et les petits vers qu’on leur fait entendre. Il faut que j’apprenne à chanter pour faire comme les autres, bon, voici justement mon homme."
147,princessedelide,3,2,satyre,1,"La, la, la."
148,princessedelide,3,2,moron,2,"Ah ! Satyre mon ami, tu sais bien ce que tu m’as promis il y a longtemps, apprends-moi à chanter, je te prie."
149,princessedelide,3,2,satyre,3,Je le veux ; mais auparavant écoute une chanson que je viens de faire.
150,princessedelide,3,2,moron,4,"Il est si accoutumé à chanter qu’il ne saurait parler d’autre façon. Allons chante, j’écoute."
151,princessedelide,3,2,satyre,5,Je portais...
152,princessedelide,3,2,moron,6,"Une chanson, dis-tu ?"
153,princessedelide,3,2,satyre,7,Je port...
154,princessedelide,3,2,moron,8,Une chanson à chanter ?
155,princessedelide,3,2,satyre,9,Je port...
156,princessedelide,3,2,moron,10,"Chanson amoureuse, peste."
157,princessedelide,3,2,satyre,11,"Je portais dans une cage
Deux moineaux que j’avais pris,
Lorsque la jeune Cloris
Fit dans un sombre bocage
Briller, à mes yeux surpris,
Les fleurs de son beau visage :
Hélas ! dis-je aux moineaux, en recevant les coups
De ses yeux si savants à faire des conquêtes,
Consolez-vous, pauvres petites bêtes,
Celui qui vous a pris est bien plus pris que vous.
Dans vos chants si doux,
Chantez à ma belle,
Oiseaux, chantez tous
Ma peine mortelle :
Mais si la cruelle
Se met en courroux
Au récit fidèle
Des maux que je sens pour elle ;
Oiseaux, taisez-vous.
Oiseaux, taisez-vous."
158,princessedelide,3,2,moron,12,"Ah qu’elle est belle, apprends-la-moi !"
159,princessedelide,3,2,satyre,13,"La, la, la, la."
160,princessedelide,3,2,moron,14,"La, la, la, la."
161,princessedelide,3,2,satyre,15,"Fa, fa, fa, fa."
162,princessedelide,3,2,moron,16,Fa toi-même.
163,princessedelide,3,1,cynthie,1,"Il est vrai, Madame, que ce jeune Prince a fait voir une adresse non commune, et que l’air dont il a paru a été quelque chose de surprenant. Il sort vainqueur de cette Course, mais je doute fort qu’il en sorte avec le même cœur qu’il y a porté : Car enfin, vous lui avez tiré des traits dont il est difficile de se défendre, et sans parler de tout le reste, la grâce de votre danse, et la douceur de votre voix ont eu des charmes aujourd’hui à toucher les plus insensibles."
164,princessedelide,3,1,princesse-elide,2,"Le voici qui s’entretient avec Moron ; nous saurons un peu de quoi il lui parle : Ne rompons point encore leur entretien, et prenons cette route pour revenir à leur rencontre."
165,princessedelide,3,2,euryale,1,"Ah ! Moron, je te l’avoue, j’ai été enchanté, et jamais tant de charmes n’ont frappé tout ensemble mes yeux et mes oreilles. Elle est adorable en tout temps, il est vrai : mais ce moment l’a emporté sur tous les autres, et des grâces nouvelles ont redoublé l’éclat de ses beautés. Jamais son visage ne s’est paré de plus vives couleurs, ni ses yeux ne se sont armés de traits plus vifs et plus perçants. La douceur de sa voix a voulu se faire paraître dans un air tout charmant qu’elle a daigné chanter, et les sons merveilleux qu’elle formait passaient jusqu’au fond de mon âme, et tenaient tous mes sens dans un ravissement à ne pouvoir en revenir. Elle a fait éclater ensuite une disposition toute divine, et ses pieds amoureux sur l’émail d’un tendre gazon traçaient d’aimables caractères qui m’enlevaient hors de moi-même, et m’attachaient par des nœuds invincibles aux doux et justes mouvements dont tout son corps suivait les mouvements de l’harmonie. Enfin jamais âme n’a eu de plus puissantes émotions que la mienne, et j’ai pensé plus de vingt fois oublier ma résolution pour me jeter à ses pieds, et lui faire un aveu sincère de l’ardeur que je sens pour elle."
166,princessedelide,3,2,moron,2,"Donnez-vous-en bien de garde, Seigneur, si vous m’en voulez croire : Vous avez trouvé la meilleure invention du monde, et je me trompe fort si elle ne vous réussit. Les femmes sont des animaux d’un naturel bizarre, nous les gâtons par nos douceurs, et je crois toutdebon que nous les verrions nous courir, sans tous ces respects, et ces soumissions où les hommes les acoquinent."
167,princessedelide,3,2,arbate,3,"Seigneur, voici la Princesse qui s’est un peu éloignée de sa suite."
168,princessedelide,3,2,moron,4,"Demeurez ferme, au moins, dans le chemin que vous avez pris : Je m’en vais voir ce qu’elle me dira : cependant promenez-vous ici dans ces petites routes sans faire aucun semblant d’avoir envie de la joindre, et si vous l’abordez, demeurez avec elle le moins qu’il vous sera possible."
169,princessedelide,3,3,princesse-elide,1,"Tu as donc familiarité, Moron, avec le Prince d’Ithaque ?"
170,princessedelide,3,3,moron,2,Ah ! Madame il y a longtemps que nous nous connaissons.
171,princessedelide,3,3,princesse-elide,3,"D’où vient qu’il n’est pas venu jusqu’ici, et qu’il a pris cette autre route quand il m’a vue ?"
172,princessedelide,3,3,moron,4,C’est un homme bizarre qui ne se plaît qu’à entretenir ses pensées.
173,princessedelide,3,3,princesse-elide,5,Étais-tu tantôt au compliment qu’il m’a fait ?
174,princessedelide,3,3,moron,6,"Oui, Madame, j’y étais, et je l’ai trouvé un peu impertinent, n’en déplaise à Sa Principauté."
175,princessedelide,3,3,princesse-elide,7,"Pour moi je le confesse, Moron, cette fuite m’a choquée, et j’ai toutes les envies du monde de l’engager pour rabattre un peu son orgueil."
176,princessedelide,3,3,moron,8,"Ma foi, Madame, vous ne feriez pas mal, il le mériterait bien : mais à vous dire vrai, je doute fort que vous y puissiez réussir."
177,princessedelide,3,3,princesse-elide,9,Comment ?
178,princessedelide,3,3,moron,10,"Comment ! c’est le plus orgueilleux petit vilain que vous ayez jamais vu. Il lui semble qu’il n’y a personne au monde qui le mérite, et que la terre n’est pas digne de le porter."
179,princessedelide,3,3,princesse-elide,11,"Mais encore, ne t’a-t-il point parlé de moi ?"
180,princessedelide,3,3,moron,12,Lui ? non.
181,princessedelide,3,3,princesse-elide,13,"Il ne t’a rien dit de ma voix, et de ma danse ?"
182,princessedelide,3,3,moron,14,Pas le moindre mot.
183,princessedelide,3,3,princesse-elide,15,"Certes ce mépris est choquant, et je ne puis souffrir cette hauteur étrange de ne rien estimer."
184,princessedelide,3,3,moron,16,Il n’estime et n’aime que lui.
185,princessedelide,3,3,princesse-elide,17,"Il n’y a rien que je ne fasse, pour le soumettre comme il faut."
186,princessedelide,3,3,moron,18,"Nous n’avons point de marbre dans nos montagnes qui soit plus dur, et plus insensible que lui."
187,princessedelide,3,3,princesse-elide,19,Le voilà.
188,princessedelide,3,3,moron,20,"Voyez-vous comme il passe, sans prendre garde à vous ?"
189,princessedelide,3,3,princesse-elide,21,"De grâce, Moron, va le faire aviser que je suis ici, et l’oblige à me venir aborder."
190,princessedelide,3,4,moron,1,"Seigneur, je vous donne avis que tout va bien : la Princesse souhaite que vous l’abordiez : mais songez bien à continuer votre rôle, et de peur de l’oublier ne soyez pas longtemps avec elle."
191,princessedelide,3,4,princesse-elide,2,"Vous êtes bien solitaire, Seigneur, et c’est une humeur bien extraordinaire que la vôtre, de renoncer ainsi à notre sexe, et de fuir à votre âge cette galanterie, dont se piquent tous vos pareils."
